2016-11-0703:00:00,1, 0.25, 9.25,348.5,348.75
2016-11-0704:00:00,-1, 0.25, 9.5,348.75,348.5
2016-11-0705:00:00,-1,-0.25, 9.25,348.5,348.75
2016-11-0706:00:00,-1,-0.25, 9.,348.75,349.0
2016-11-0707:00:00,1, 0., 9.,349.0,349.0
2016-11-0708:00:00,0, 0., 9.,349.0,349.0
2016-11-0709:00:00,1, 0., 9.,349.0,349.0
2016-11-0710:00:00,0, 0., 9.,349.0,349.25
2016-11-0711:00:00,-1, 0.5, 9.5,349.25,348.75
2016-11-0712:00:00,-1, 0.25, 9.75,348.75,348.5
2016-11-0713:00:00,-1, 0.5, 10.25,348.5,348.0
2016-11-0714:00:00,-1, 0.25, 10.5,348.0,347.75
2016-11-0715:00:00,-1, 0.75, 11.25,347.75,347.0
2016-11-0716:00:00,-1,-0.25, 11.,347.0,347.25
2016-11-0717:00:00,-1, 0.75, 11.75,347.25,346.5
2016-11-0718:00:00,-1, 0.5, 12.25,346.5,346.0
2016-11-0719:00:00,-1, 0.75, 13.,346.0,345.25
2016-11-0720:00:00,1, 1.25, 14.25,345.25,346.5
2016-11-0802:00:00,1,-1.25, 13.,346.5,345.25
2016-11-0803:00:00,-1,-0.25, 12.75,345.25,345.5
2016-11-0804:00:00,-1,-0.5, 12.25,345.5,346.0
2016-11-0805:00:00,-1,-0., 12.25,346.0,346.0
2016-11-0806:00:00,-1,-0., 12.25,346.0,346.0
2016-11-0807:00:00,-1,-0.25, 12.,346.0,346.25
2016-11-0808:00:00,-1,-0., 12.,346.25,346.25
2016-11-0809:00:00,-1,-1., 11.,346.25,347.25
2016-11-0810:00:00,-1,-0., 11.,347.25,347.25
2016-11-0811:00:00,1,-0.25, 10.75,347.25,347.0
2016-11-0812:00:00,1, 0.25, 11.,347.0,347.25
2016-11-0813:00:00,1, 0., 11.,347.25,347.25
2016-11-0814:00:00,1,-0.25, 10.75,347.25,347.0
2016-11-0815:00:00,1, 5.75, 16.5,347.0,352.75
2016-11-0816:00:00,1, 0.75, 17.25,352.75,353.5
2016-11-0817:00:00,1, 1.25, 18.5,353.5,354.75
2016-11-0818:00:00,-1,-0.75, 17.75,354.75,355.5
2016-11-0819:00:00,0,-0., 17.75,355.5,352.5
2016-11-0820:00:00,-1,-1., 16.75,352.5,353.5
2016-11-0902:00:00,1,-1.75, 15.,353.5,351.75
2016-11-0903:00:00,0,-0., 15.,351.75,351.25
2016-11-0904:00:00,-1, 3.25, 18.25,351.25,348.0
2016-11-0905:00:00,0, 0., 18.25,348.0,348.5
2016-11-0906:00:00,-1,-1., 17.25,348.5,349.5
2016-11-0907:00:00,1,-1.25, 16.,349.5,348.25
2016-11-0908:00:00,-1,-1.25, 14.75,348.25,349.5
2016-11-0909:00:00,-1,-0.25, 14.5,349.5,349.75
2016-11-0910:00:00,-1,-0.25, 14.25,349.75,350.0
2016-11-0911:00:00,-1,-0., 14.25,350.0,350.0
2016-11-0912:00:00,1, 0.25, 14.5,350.0,350.25
2016-11-0913:00:00,-1,-1.75, 12.75,350.25,352.0
2016-11-0914:00:00,0, 0., 12.75,352.0,352.0
2016-11-0915:00:00,-1,-2.75, 10.,352.0,354.75
2016-11-0916:00:00,1,-4.5, 5.5,354.75,350.25
2016-11-0917:00:00,-1,-0.75, 4.75,350.25,351.0
2016-11-0918:00:00,-1, 7., 11.75,351.0,344.0
2016-11-0919:00:00,1,-2.5, 9.25,344.0,341.5
2016-11-0920:00:00,1,-0.25, 9.,341.5,341.25
2016-11-1002:00:00,0, 0., 9.,341.25,342.25
2016-11-1003:00:00,1, 0.75, 9.75,342.25,343.0
2016-11-1004:00:00,1,-0.25, 9.5,343.0,342.75
2016-11-1005:00:00,1,-0.5, 9.,342.75,342.25
2016-11-1006:00:00,-1,-1., 8.,342.25,343.25
2016-11-1007:00:00,0, 0., 8.,343.25,345.5
2016-11-1008:00:00,1,-0.25, 7.75,345.5,345.25
2016-11-1009:00:00,1,-0.5, 7.25,345.25,344.75
2016-11-1010:00:00,1, 0., 7.25,344.75,344.75
2016-11-1011:00:00,0, 0., 7.25,344.75,344.75
2016-11-1012:00:00,-1,-1., 6.25,344.75,345.75
2016-11-1013:00:00,-1, 1.5, 7.75,345.75,344.25
2016-11-1014:00:00,-1, 0.25, 8.,344.25,344.0
2016-11-1015:00:00,0,-0., 8.,344.0,341.75
2016-11-1016:00:00,-1,-1.75, 6.25,341.75,343.5
2016-11-1017:00:00,-1, 1.5, 7.75,343.5,342.0
2016-11-1018:00:00,-1,-0.75, 7.,342.0,342.75
2016-11-1019:00:00,1,-1.25, 5.75,342.75,341.5
2016-11-1020:00:00,1, 0.75, 6.5,341.5,342.25
2016-11-1102:00:00,-1,-2., 4.5,342.25,344.25
2016-11-1103:00:00,-1,-0., 4.5,344.25,344.25
2016-11-1104:00:00,-1,-0., 4.5,344.25,344.25
2016-11-1105:00:00,-1,-0.25, 4.25,344.25,344.5
2016-11-1106:00:00,1,-0.5, 3.75,344.5,344.0
2016-11-1107:00:00,1, 0., 3.75,344.0,344.0
2016-11-1108:00:00,-1, 0.25, 4.,344.0,343.75
2016-11-1109:00:00,1,-0.75, 3.25,343.75,343.0
2016-11-1110:00:00,-1, 0.5, 3.75,343.0,342.5
2016-11-1111:00:00,-1, 0.25, 4.,342.5,342.25
2016-11-1112:00:00,1,-0.75, 3.25,342.25,341.5
2016-11-1113:00:00,-1,-0.25, 3.,341.5,341.75
2016-11-1114:00:00,-1, 0.25, 3.25,341.75,341.5
2016-11-1115:00:00,1,-0.75, 2.5,341.5,340.75
2016-11-1116:00:00,-1,-0.5, 2.,340.75,341.25
2016-11-1117:00:00,1,-1.25, 0.75,341.25,340.0
2016-11-1118:00:00,1, 0., 0.75,340.0,340.0
2016-11-1119:00:00,1, 0.25, 1.,340.0,340.25
2016-11-1120:00:00,-1,-0.5, 0.5,340.25,340.75
2016-11-1402:00:00,0, 0., 0.5,340.75,340.75
2016-11-1403:00:00,1,-0.25, 0.25,340.75,340.5
2016-11-1404:00:00,0,-0., 0.25,340.5,339.75
2016-11-1405:00:00,1, 0.25, 0.5,339.75,340.0
2016-11-1406:00:00,-1, 0.25, 0.75,340.0,339.75
2016-11-1407:00:00,-1,-0.25, 0.5,339.75,340.0
2016-11-1408:00:00,-1, 1., 1.5,340.0,339.0
2016-11-1409:00:00,-1,-0.25, 1.25,339.0,339.25
2016-11-1410:00:00,1,-0.75, 0.5,339.25,338.5
2016-11-1411:00:00,1,-0.75,-0.25,338.5,337.75
2016-11-1412:00:00,1, 0.,-0.25,337.75,337.75
2016-11-1413:00:00,1,-0.25,-0.5,337.75,337.5
2016-11-1414:00:00,1, 0.25,-0.25,337.5,337.75
2016-11-1415:00:00,1, 0.25, 0.,337.75,338.0
2016-11-1416:00:00,1,-1.25,-1.25,338.0,336.75
2016-11-1417:00:00,1, 0.5,-0.75,336.75,337.25
2016-11-1418:00:00,-1, 0.25,-0.5,337.25,337.0
2016-11-1419:00:00,-1,-0.,-0.5,337.0,337.0
2016-11-1420:00:00,1, 0.,-0.5,337.0,337.0
2016-11-1502:00:00,1,-0.25,-0.75,337.0,336.75
2016-11-1503:00:00,1,-0.5,-1.25,336.75,336.25
2016-11-1504:00:00,1,-0.25,-1.5,336.25,336.0
2016-11-1505:00:00,0, 0.,-1.5,336.0,336.0
2016-11-1506:00:00,0, 0.,-1.5,336.0,336.0
2016-11-1507:00:00,1, 0.,-1.5,336.0,336.0
2016-11-1508:00:00,1, 0.25,-1.25,336.0,336.25
2016-11-1509:00:00,1, 0.5,-0.75,336.25,336.75
2016-11-1510:00:00,1, 0.5,-0.25,336.75,337.25
2016-11-1511:00:00,1,-0.25,-0.5,337.25,337.0
2016-11-1512:00:00,1,-0.5,-1.,337.0,336.5
2016-11-1513:00:00,1, 0.,-1.,336.5,336.5
2016-11-1514:00:00,1, 2.25, 1.25,336.5,338.75
2016-11-1515:00:00,1, 0.75, 2.,338.75,339.5
2016-11-1516:00:00,1,-0.25, 1.75,339.5,339.25
2016-11-1517:00:00,1, 1.25, 3.,339.25,340.5
2016-11-1518:00:00,1, 0.75, 3.75,340.5,341.25
2016-11-1519:00:00,-1,-0., 3.75,341.25,341.25
2016-11-1520:00:00,1, 0.75, 4.5,341.25,342.0
2016-11-1602:00:00,1,-0.75, 3.75,342.0,341.25
2016-11-1603:00:00,1, 0.5, 4.25,341.25,341.75
2016-11-1604:00:00,0,-0., 4.25,341.75,341.5
2016-11-1605:00:00,-1,-0.5, 3.75,341.5,342.0
2016-11-1606:00:00,-1, 0.5, 4.25,342.0,341.5
2016-11-1607:00:00,-1,-0.5, 3.75,341.5,342.0
2016-11-1608:00:00,-1,-1., 2.75,342.0,343.0
2016-11-1609:00:00,0,-0., 2.75,343.0,342.75
2016-11-1610:00:00,1,-0.25, 2.5,342.75,342.5
2016-11-1611:00:00,-1, 0.5, 3.,342.5,342.0
2016-11-1612:00:00,1, 0.25, 3.25,342.0,342.25
2016-11-1613:00:00,1, 0.25, 3.5,342.25,342.5
2016-11-1614:00:00,1, 0.25, 3.75,342.5,342.75
2016-11-1615:00:00,1,-2.25, 1.5,342.75,340.5
2016-11-1616:00:00,1, 0.5, 2.,340.5,341.0
2016-11-1617:00:00,1,-0.5, 1.5,341.0,340.5
2016-11-1618:00:00,-1, 1.5, 3.,340.5,339.0
2016-11-1619:00:00,-1,-0.5, 2.5,339.0,339.5
2016-11-1620:00:00,-1,-0.25, 2.25,339.5,339.75
2016-11-1702:00:00,-1, 0.5, 2.75,339.75,339.25
2016-11-1703:00:00,-1,-0.25, 2.5,339.25,339.5
2016-11-1704:00:00,-1, 0.25, 2.75,339.5,339.25
2016-11-1705:00:00,0, 0., 2.75,339.25,339.25
2016-11-1706:00:00,-1,-0.25, 2.5,339.25,339.5
2016-11-1707:00:00,0, 0., 2.5,339.5,339.75
2016-11-1708:00:00,1,-0.25, 2.25,339.75,339.5
2016-11-1709:00:00,-1,-0.25, 2.,339.5,339.75
2016-11-1710:00:00,-1,-0., 2.,339.75,339.75
2016-11-1711:00:00,0,-0., 2.,339.75,339.5
2016-11-1712:00:00,-1,-0.5, 1.5,339.5,340.0
2016-11-1713:00:00,1, 0.25, 1.75,340.0,340.25
2016-11-1714:00:00,-1, 0.5, 2.25,340.25,339.75
2016-11-1715:00:00,-1, 1.25, 3.5,339.75,338.5
2016-11-1716:00:00,1, 1.25, 4.75,338.5,339.75
2016-11-1717:00:00,1, 1., 5.75,339.75,340.75
2016-11-1718:00:00,-1,-0.75, 5.,340.75,341.5
2016-11-1719:00:00,-1,-0.75, 4.25,341.5,342.25
2016-11-1720:00:00,-1, 0.25, 4.5,342.25,342.0
2016-11-1802:00:00,1,-0.5, 4.,342.0,341.5
2016-11-1803:00:00,0,-0., 4.,341.5,341.25
2016-11-1804:00:00,-1,-0., 4.,341.25,341.25
2016-11-1805:00:00,1, 0., 4.,341.25,341.25
2016-11-1806:00:00,1, 0.5, 4.5,341.25,341.75
2016-11-1807:00:00,0, 0., 4.5,341.75,342.25
2016-11-1808:00:00,-1,-0.25, 4.25,342.25,342.5
2016-11-1809:00:00,-1, 1.25, 5.5,342.5,341.25
2016-11-1810:00:00,-1, 0.25, 5.75,341.25,341.0
2016-11-1811:00:00,-1,-0.5, 5.25,341.0,341.5
2016-11-1812:00:00,-1,-0., 5.25,341.5,341.5
2016-11-1813:00:00,-1,-2.5, 2.75,341.5,344.0
2016-11-1814:00:00,-1, 1.25, 4.,344.0,342.75
2016-11-1815:00:00,1, 2.75, 6.75,342.75,345.5
2016-11-1816:00:00,1, 0.5, 7.25,345.5,346.0
2016-11-1817:00:00,-1, 0.75, 8.,346.0,345.25
2016-11-1818:00:00,1, 0.25, 8.25,345.25,345.5
2016-11-1819:00:00,-1, 0.75, 9.,345.5,344.75
2016-11-1820:00:00,-1,-1.25, 7.75,344.75,346.0
2016-11-2102:00:00,-1,-0.75, 7.,346.0,346.75
2016-11-2103:00:00,-1, 0.25, 7.25,346.75,346.5
2016-11-2104:00:00,1, 0.5, 7.75,346.5,347.0
2016-11-2105:00:00,1, 0.25, 8.,347.0,347.25
2016-11-2106:00:00,-1,-0., 8.,347.25,347.25
2016-11-2107:00:00,0, 0., 8.,347.25,347.25
2016-11-2108:00:00,0,-0., 8.,347.25,347.0
2016-11-2109:00:00,-1, 0.25, 8.25,347.0,346.75
2016-11-2110:00:00,1,-0.75, 7.5,346.75,346.0
2016-11-2111:00:00,1,-0.25, 7.25,346.0,345.75
2016-11-2112:00:00,1,-0.5, 6.75,345.75,345.25
2016-11-2113:00:00,1, 0.75, 7.5,345.25,346.0
2016-11-2114:00:00,1, 0.75, 8.25,346.0,346.75
2016-11-2115:00:00,-1,-0.5, 7.75,346.75,347.25
2016-11-2116:00:00,0,-0., 7.75,347.25,345.75
2016-11-2117:00:00,-1,-1., 6.75,345.75,346.75
2016-11-2118:00:00,-1,-1.75, 5.,346.75,348.5
2016-11-2119:00:00,0, 0., 5.,348.5,349.25
2016-11-2120:00:00,-1,-0.75, 4.25,349.25,350.0
2016-11-2202:00:00,1,-1.25, 3.,350.0,348.75
2016-11-2203:00:00,-1, 0.25, 3.25,348.75,348.5
2016-11-2204:00:00,1, 0.25, 3.5,348.5,348.75
2016-11-2205:00:00,-1,-0.5, 3.,348.75,349.25
2016-11-2206:00:00,-1,-0.25, 2.75,349.25,349.5
2016-11-2207:00:00,-1,-0., 2.75,349.5,349.5
2016-11-2208:00:00,0,-0., 2.75,349.5,349.25
2016-11-2209:00:00,-1,-0.25, 2.5,349.25,349.5
2016-11-2210:00:00,-1,-0., 2.5,349.5,349.5
2016-11-2211:00:00,0,-0., 2.5,349.5,349.25
2016-11-2212:00:00,1,-0.75, 1.75,349.25,348.5
2016-11-2213:00:00,1,-1., 0.75,348.5,347.5
2016-11-2214:00:00,1, 0.5, 1.25,347.5,348.0
2016-11-2215:00:00,0, 0., 1.25,348.0,349.0
2016-11-2216:00:00,1, 1., 2.25,349.0,350.0
2016-11-2217:00:00,-1,-0.5, 1.75,350.0,350.5
2016-11-2218:00:00,0,-0., 1.75,350.5,350.0
2016-11-2219:00:00,1, 0.75, 2.5,350.0,350.75
2016-11-2220:00:00,1, 0.25, 2.75,350.75,351.0
2016-11-2302:00:00,1,-2.5, 0.25,351.0,348.5
2016-11-2303:00:00,-1, 0.25, 0.5,348.5,348.25
2016-11-2304:00:00,1, 0.5, 1.,348.25,348.75
2016-11-2305:00:00,-1, 0.5, 1.5,348.75,348.25
2016-11-2306:00:00,1, 0., 1.5,348.25,348.25
2016-11-2307:00:00,-1, 0.25, 1.75,348.25,348.0
2016-11-2308:00:00,1, 0.25, 2.,348.0,348.25
2016-11-2309:00:00,-1, 0.25, 2.25,348.25,348.0
2016-11-2310:00:00,0, 0., 2.25,348.0,348.25
2016-11-2311:00:00,1,-0.25, 2.,348.25,348.0
2016-11-2312:00:00,-1, 0.25, 2.25,348.0,347.75
2016-11-2313:00:00,-1,-0.5, 1.75,347.75,348.25
2016-11-2314:00:00,-1, 0.75, 2.5,348.25,347.5
2016-11-2315:00:00,1, 0.75, 3.25,347.5,348.25
2016-11-2316:00:00,-1,-1.75, 1.5,348.25,350.0
2016-11-2317:00:00,-1, 1.25, 2.75,350.0,348.75
2016-11-2318:00:00,1, 1., 3.75,348.75,349.75
2016-11-2319:00:00,0, 0., 3.75,349.75,350.5
2016-11-2320:00:00,1, 0., 3.75,350.5,350.5
2016-11-2515:00:00,1,-1.5, 2.25,350.5,349.0
2016-11-2516:00:00,-1,-0., 2.25,349.0,349.0
2016-11-2517:00:00,0,-0., 2.25,349.0,348.5
2016-11-2518:00:00,1, 0.75, 3.,348.5,349.25
2016-11-2519:00:00,-1, 0.25, 3.25,349.25,349.0
2016-11-2802:00:00,-1,-1.5, 1.75,349.0,350.5
2016-11-2803:00:00,1, 0., 1.75,350.5,350.5
2016-11-2804:00:00,1, 0.25, 2.,350.5,350.75
2016-11-2805:00:00,1, 0.25, 2.25,350.75,351.0
2016-11-2806:00:00,-1,-0., 2.25,351.0,351.0
2016-11-2807:00:00,-1,-1.75, 0.5,351.0,352.75
2016-11-2808:00:00,0,-0., 0.5,352.75,352.0
2016-11-2809:00:00,1,-2.,-1.5,352.0,350.0
2016-11-2810:00:00,1, 0.,-1.5,350.0,350.0
2016-11-2811:00:00,1,-2.,-3.5,350.0,348.0
2016-11-2812:00:00,1, 0.,-3.5,348.0,348.0
2016-11-2813:00:00,1, 1.,-2.5,348.0,349.0
2016-11-2814:00:00,0,-0.,-2.5,349.0,348.25
2016-11-2815:00:00,1,-0.75,-3.25,348.25,347.5
2016-11-2816:00:00,1, 0.25,-3.,347.5,347.75
2016-11-2817:00:00,1, 0.,-3.,347.75,347.75
2016-11-2818:00:00,1, 1.5,-1.5,347.75,349.25
2016-11-2819:00:00,1,-0.5,-2.,349.25,348.75
2016-11-2820:00:00,0, 0.,-2.,348.75,348.75
2016-11-2902:00:00,-1, 0.75,-1.25,348.75,348.0
2016-11-2903:00:00,1,-0.5,-1.75,348.0,347.5
2016-11-2904:00:00,1,-0.5,-2.25,347.5,347.0
2016-11-2905:00:00,1,-0.25,-2.5,347.0,346.75
2016-11-2906:00:00,1, 0.25,-2.25,346.75,347.0
2016-11-2907:00:00,1, 0.,-2.25,347.0,347.0
2016-11-2908:00:00,0, 0.,-2.25,347.0,347.0
2016-11-2909:00:00,0,-0.,-2.25,347.0,346.75
2016-11-2910:00:00,-1, 0.25,-2.,346.75,346.5
2016-11-2911:00:00,1,-0.5,-2.5,346.5,346.0
2016-11-2912:00:00,-1,-0.,-2.5,346.0,346.0
2016-11-2913:00:00,1, 0.25,-2.25,346.0,346.25
2016-11-2914:00:00,-1, 1.25,-1.,346.25,345.0
2016-11-2915:00:00,1,-1.5,-2.5,345.0,343.5
2016-11-2916:00:00,-1, 2.,-0.5,343.5,341.5
2016-11-2917:00:00,1, 0.,-0.5,341.5,341.5
2016-11-2918:00:00,1,-1.,-1.5,341.5,340.5
2016-11-2919:00:00,-1, 2.5, 1.,340.5,338.0
2016-11-2920:00:00,-1, 2.25, 3.25,338.0,335.75
2016-11-3002:00:00,1, 3.25, 6.5,335.75,339.0
2016-11-3003:00:00,-1, 1., 7.5,339.0,338.0
2016-11-3004:00:00,0, 0., 7.5,338.0,339.5
2016-11-3005:00:00,1, 0.25, 7.75,339.5,339.75
2016-11-3006:00:00,-1,-0.25, 7.5,339.75,340.0
2016-11-3007:00:00,1, 0., 7.5,340.0,340.0
2016-11-3008:00:00,1, 0.75, 8.25,340.0,340.75
2016-11-3009:00:00,-1, 0.5, 8.75,340.75,340.25
2016-11-3010:00:00,-1,-0.5, 8.25,340.25,340.75
2016-11-3011:00:00,1, 0.25, 8.5,340.75,341.0
2016-11-3012:00:00,1,-0.25, 8.25,341.0,340.75
2016-11-3013:00:00,1,-0.25, 8.,340.75,340.5
2016-11-3014:00:00,1, 0.25, 8.25,340.5,340.75
2016-11-3015:00:00,1,-0.5, 7.75,340.75,340.25
2016-11-3016:00:00,-1, 1.75, 9.5,340.25,338.5
2016-11-3017:00:00,-1,-0.25, 9.25,338.5,338.75
2016-11-3018:00:00,1, 0., 9.25,338.75,338.75
2016-11-3019:00:00,1,-0.5, 8.75,338.75,338.25
2016-11-3020:00:00,1,-1.5, 7.25,338.25,336.75
2016-12-0102:00:00,1, 1., 8.25,336.75,337.75
2016-12-0103:00:00,0,-0., 8.25,337.75,337.0
2016-12-0104:00:00,1, 0.5, 8.75,337.0,337.5
2016-12-0105:00:00,-1,-0.25, 8.5,337.5,337.75
2016-12-0106:00:00,1, 0., 8.5,337.75,337.75
2016-12-0107:00:00,1,-0.25, 8.25,337.75,337.5
2016-12-0108:00:00,1, 0.25, 8.5,337.5,337.75
2016-12-0109:00:00,0, 0., 8.5,337.75,338.0
2016-12-0111:00:00,-1, 0.25, 8.75,338.0,337.75
2016-12-0112:00:00,-1,-0.5, 8.25,337.75,338.25
2016-12-0113:00:00,-1, 0.25, 8.5,338.25,338.0
2016-12-0114:00:00,-1, 1.25, 9.75,338.0,336.75
2016-12-0115:00:00,1,-1.5, 8.25,336.75,335.25
2016-12-0116:00:00,1,-2.25, 6.,335.25,333.0
2016-12-0117:00:00,1,-0.75, 5.25,333.0,332.25
2016-12-0118:00:00,1,-0.25, 5.,332.25,332.0
2016-12-0119:00:00,1,-1., 4.,332.0,331.0
2016-12-0120:00:00,-1,-1., 3.,331.0,332.0
2016-12-0202:00:00,-1,-1., 2.,332.0,333.0
2016-12-0203:00:00,1,-0.25, 1.75,333.0,332.75
2016-12-0205:00:00,1, 0.25, 2.,332.75,333.0
2016-12-0208:00:00,1, 0., 2.,333.0,333.0
2016-12-0209:00:00,-1,-0.5, 1.5,333.0,333.5
2016-12-0210:00:00,-1, 0.25, 1.75,333.5,333.25
2016-12-0212:00:00,-1,-1., 0.75,333.25,334.25
2016-12-0213:00:00,1,-0.25, 0.5,334.25,334.0
2016-12-0214:00:00,-1,-0., 0.5,334.0,334.0
2016-12-0215:00:00,0,-0., 0.5,334.0,333.25
2016-12-0216:00:00,1, 1., 1.5,333.25,334.25
2016-12-0217:00:00,1, 0.5, 2.,334.25,334.75
2016-12-0218:00:00,-1,-1.5, 0.5,334.75,336.25
2016-12-0219:00:00,0, 0., 0.5,336.25,336.5
2016-12-0220:00:00,-1,-1.,-0.5,336.5,337.5
2016-12-0502:00:00,-1,-2.,-2.5,337.5,339.5
2016-12-0503:00:00,-1,-0.25,-2.75,339.5,339.75
2016-12-0506:00:00,-1,-0.,-2.75,339.75,339.75
2016-12-0507:00:00,-1,-0.25,-3.,339.75,340.0
2016-12-0508:00:00,-1,-0.,-3.,340.0,340.0
2016-12-0509:00:00,-1, 0.25,-2.75,340.0,339.75
2016-12-0511:00:00,1,-0.25,-3.,339.75,339.5
2016-12-0514:00:00,-1,-0.,-3.,339.5,339.5
2016-12-0515:00:00,1, 6.25, 3.25,339.5,345.75
2016-12-0516:00:00,1, 0.25, 3.5,345.75,346.0
2016-12-0517:00:00,-1, 0.25, 3.75,346.0,345.75
2016-12-0518:00:00,1, 3., 6.75,345.75,348.75
2016-12-0519:00:00,-1, 0.75, 7.5,348.75,348.0
2016-12-0520:00:00,1, 0.25, 7.75,348.0,348.25
2016-12-0602:00:00,-1,-0.5, 7.25,348.25,348.75
2016-12-0604:00:00,1,-0.5, 6.75,348.75,348.25
2016-12-0605:00:00,-1,-0.25, 6.5,348.25,348.5
2016-12-0606:00:00,-1,-0.5, 6.,348.5,349.0
2016-12-0607:00:00,-1, 0.25, 6.25,349.0,348.75
2016-12-0608:00:00,-1,-0.25, 6.,348.75,349.0
2016-12-0609:00:00,-1, 0.25, 6.25,349.0,348.75
2016-12-0610:00:00,1, 0., 6.25,348.75,348.75
2016-12-0611:00:00,1, 0., 6.25,348.75,348.75
2016-12-0612:00:00,0, 0., 6.25,348.75,349.0
2016-12-0613:00:00,1, 0.5, 6.75,349.0,349.5
2016-12-0614:00:00,0, 0., 6.75,349.5,350.0
2016-12-0615:00:00,-1,-1.25, 5.5,350.0,351.25
2016-12-0616:00:00,-1,-2., 3.5,351.25,353.25
2016-12-0617:00:00,-1,-0., 3.5,353.25,353.25
2016-12-0618:00:00,-1, 1.75, 5.25,353.25,351.5
2016-12-0619:00:00,-1,-1., 4.25,351.5,352.5
2016-12-0620:00:00,-1, 2.25, 6.5,352.5,350.25
2016-12-0702:00:00,1, 0.5, 7.,350.25,350.75
2016-12-0704:00:00,-1, 0.25, 7.25,350.75,350.5
2016-12-0706:00:00,-1, 1., 8.25,350.5,349.5
2016-12-0708:00:00,1, 1.25, 9.5,349.5,350.75
2016-12-0709:00:00,1,-2.25, 7.25,350.75,348.5
2016-12-0711:00:00,1, 1.5, 8.75,348.5,350.0
2016-12-0712:00:00,-1, 0.25, 9.,350.0,349.75
2016-12-0713:00:00,1, 0., 9.,349.75,349.75
2016-12-0714:00:00,1,-1., 8.,349.75,348.75
2016-12-0715:00:00,1,-0.25, 7.75,348.75,348.5
2016-12-0716:00:00,1, 0.5, 8.25,348.5,349.0
2016-12-0717:00:00,1, 0.25, 8.5,349.0,349.25
2016-12-0718:00:00,-1, 0.25, 8.75,349.25,349.0
2016-12-0719:00:00,-1,-1.25, 7.5,349.0,350.25
2016-12-0720:00:00,-1,-0.5, 7.,350.25,350.75
2016-12-0808:00:00,1, 0., 7.,350.75,350.75
2016-12-0809:00:00,-1,-1., 6.,350.75,351.75
2016-12-0814:00:00,-1, 0.75, 6.75,351.75,351.0
2016-12-0815:00:00,-1,-1., 5.75,351.0,352.0
2016-12-0816:00:00,-1, 4.5, 10.25,352.0,347.5
2016-12-0817:00:00,-1, 2.25, 12.5,347.5,345.25
2016-12-0818:00:00,1, 0.25, 12.75,345.25,345.5
2016-12-0819:00:00,-1,-2.25, 10.5,345.5,347.75
2016-12-0820:00:00,-1,-0.75, 9.75,347.75,348.5
2016-12-0906:00:00,-1,-0.25, 9.5,348.5,348.75
2016-12-0914:00:00,-1,-0.25, 9.25,348.75,349.0
2016-12-0916:00:00,-1,-0.5, 8.75,349.0,349.5
2016-12-0917:00:00,-1, 1., 9.75,349.5,348.5
2016-12-0918:00:00,1,-2.75, 7.,348.5,345.75
2016-12-0919:00:00,1, 4.75, 11.75,345.75,350.5
2016-12-0920:00:00,1, 1., 12.75,350.5,351.5
2016-12-1202:00:00,-1,-0.5, 12.25,351.5,352.0
2016-12-1208:00:00,-1,-0.25, 12.,352.0,352.25
2016-12-1209:00:00,-1, 1.25, 13.25,352.25,351.0
2016-12-1210:00:00,1, 0.25, 13.5,351.0,351.25
2016-12-1214:00:00,1, 0., 13.5,351.25,351.25
2016-12-1215:00:00,0, 0., 13.5,351.25,353.5
2016-12-1216:00:00,-1, 3.25, 16.75,353.5,350.25
2016-12-1217:00:00,1, 1.5, 18.25,350.25,351.75
2016-12-1218:00:00,-1,-1.25, 17.,351.75,353.0
2016-12-1219:00:00,1, 0.5, 17.5,353.0,353.5
2016-12-1220:00:00,1, 0.75, 18.25,353.5,354.25
2016-12-1302:00:00,1, 0.75, 19.,354.25,355.0
2016-12-1303:00:00,0, 0., 19.,355.0,355.0
2016-12-1304:00:00,0,-0., 19.,355.0,354.5
2016-12-1308:00:00,0, 0., 19.,354.5,354.75
2016-12-1310:00:00,-1,-0., 19.,354.75,354.75
2016-12-1312:00:00,-1, 0.25, 19.25,354.75,354.5
2016-12-1313:00:00,-1, 0.25, 19.5,354.5,354.25
2016-12-1314:00:00,-1, 0.75, 20.25,354.25,353.5
2016-12-1315:00:00,1, 0., 20.25,353.5,353.5
2016-12-1316:00:00,0, 0., 20.25,353.5,356.5
2016-12-1317:00:00,1, 1.5, 21.75,356.5,358.0
2016-12-1318:00:00,-1,-0.75, 21.,358.0,358.75
2016-12-1319:00:00,-1, 1.75, 22.75,358.75,357.0
2016-12-1320:00:00,1,-0.25, 22.5,357.0,356.75
2016-12-1402:00:00,1, 0., 22.5,356.75,356.75
2016-12-1403:00:00,-1,-0., 22.5,356.75,356.75
2016-12-1415:00:00,0,-0., 22.5,356.75,355.0
2016-12-1416:00:00,1,-0.25, 22.25,355.0,354.75
2016-12-1417:00:00,-1, 1., 23.25,354.75,353.75
2016-12-1418:00:00,-1,-1.25, 22.,353.75,355.0
2016-12-1507:00:00,-1,-6.5, 15.5,355.0,361.5
2016-12-1508:00:00,-1, 0.5, 16.,361.5,361.0
2016-12-1509:00:00,1, 0.5, 16.5,361.0,361.5
2016-12-1510:00:00,-1, 0.25, 16.75,361.5,361.25
2016-12-1511:00:00,1, 0.5, 17.25,361.25,361.75
2016-12-1512:00:00,1, 0., 17.25,361.75,361.75
2016-12-1513:00:00,0,-0., 17.25,361.75,360.5
